OA11CD,LSOA11CD,All Ages
E00102295,E01020193,"164"
E00102285,E01020194,"579"
E00102286,E01020194,"347"
E00102289,E01020194,"420"
E00102290,E01020194,"228"
E00102297,E01020195,"525"
E00102298,E01020195,"288"
E00102300,E01020195,"369"
E00102301,E01020195,"282"
E00102304,E01020195,"380"
E00102296,E01020196,"296"
E00102302,E01020196,"250"
E00102303,E01020196,"286"
E00102305,E01020196,"281"
E00102306,E01020196,"349"
E00102307,E01020196,"312"
E00102299,E01020197,"364"
E00102308,E01020197,"314"
E00102319,E01020197,"302"
E00102320,E01020197,"298"
E00102309,E01020198,"242"
E00102312,E01020198,"311"
E00102313,E01020198,"259"
E00102314,E01020198,"292"
E00102317,E01020198,"310"
E00102310,E01020199,"396"
E00102311,E01020199,"337"
E00102315,E01020199,"285"
E00102316,E01020199,"282"
E00102318,E01020199,"448"
E00102326,E01020200,"214"
E00102327,E01020200,"309"
E00102328,E01020200,"307"
E00102329,E01020200,"285"
E00102321,E01020201,"344"
E00102322,E01020201,"359"
E00102323,E01020201,"368"
E00102324,E01020201,"359"
E00102325,E01020201,"158"
E00102330,E01020202,"348"
E00102348,E01020202,"322"
E00102350,E01020202,"285"
E00102352,E01020202,"318"
E00102353,E01020202,"856"
E00102332,E01020203,"239"
E00102340,E01020203,"358"
E00102343,E01020203,"264"
E00102344,E01020203,"385"
E00102345,E01020203,"240"
E00102351,E01020203,"255"
E00102333,E01020204,"311"
E00102334,E01020204,"333"
E00102335,E01020204,"408"
E00102336,E01020204,"217"
E00102349,E01020204,"311"
E00102337,E01020205,"267"
E00102338,E01020205,"280"
E00102346,E01020205,"315"
E00102354,E01020205,"309"
E00102355,E01020205,"315"
E00102331,E01020206,"264"
E00102339,E01020206,"303"
E00102341,E01020206,"332"
E00102342,E01020206,"236"
E00102347,E01020206,"425"
E00102362,E01020207,"321"
E00102363,E01020207,"795"
E00102370,E01020207,"1,550"
E00102372,E01020207,"562"
E00102365,E01020208,"330"
E00102366,E01020208,"294"
E00102367,E01020208,"360"
E00102368,E01020208,"321"
E00102356,E01020209,"309"
E00102360,E01020209,"252"
E00102361,E01020209,"288"
E00102364,E01020209,"281"
E00102369,E01020209,"273"
E00102357,E01020210,"240"
E00102358,E01020210,"317"
E00102359,E01020210,"340"
E00102371,E01020210,"375"
E00102379,E01020211,"481"
E00102380,E01020211,"304"
E00102382,E01020211,"262"
E00102386,E01020211,"279"
E00102390,E01020211,"317"
E00102374,E01020212,"323"
E00102381,E01020212,"302"
E00102383,E01020212,"340"
E00102387,E01020212,"303"
E00102384,E01020213,"264"
E00102385,E01020213,"285"
E00102389,E01020213,"304"
E00102391,E01020213,"249"
E00102394,E01020213,"307"
E00102375,E01020214,"302"
E00102388,E01020214,"328"
E00102392,E01020214,"325"
E00102393,E01020214,"318"
E00102395,E01020214,"286"
E00102373,E01020215,"176"
E00102376,E01020215,"295"
E00102377,E01020215,"308"
E00102378,E01020215,"330"
E00102396,E01020215,"228"
E00102399,E01020216,"262"
E00102404,E01020216,"344"
E00102407,E01020216,"284"
E00102410,E01020216,"411"
E00102415,E01020216,"268"
E00102398,E01020217,"343"
E00102401,E01020217,"207"
E00102402,E01020217,"189"
E00102405,E01020217,"319"
E00102411,E01020217,"373"
E00102412,E01020217,"333"
E00102406,E01020218,"311"
E00102408,E01020218,"461"
E00102409,E01020218,"343"
E00102413,E01020218,"289"
E00102414,E01020218,"272"
E00102397,E01020219,"361"
E00102400,E01020219,"274"
E00102403,E01020219,"381"
E00165895,E01020219,"413"
E00165896,E01020219,"309"
E00165897,E01020219,"423"
E00102417,E01020220,"350"
E00102418,E01020220,"419"
E00102424,E01020220,"688"
E00102428,E01020220,"259"
E00102419,E01020221,"339"
E00102420,E01020221,"388"
E00102421,E01020221,"292"
E00165898,E01020221,"396"
E00165899,E01020221,"341"
E00102422,E01020222,"304"
E00102423,E01020222,"330"
E00102425,E01020222,"333"
E00102426,E01020222,"278"
E00102429,E01020223,"378"
E00102430,E01020223,"330"
E00102431,E01020223,"324"
E00102432,E01020223,"250"
E00102433,E01020223,"486"
E00102447,E01020224,"289"
E00102448,E01020224,"323"
E00102449,E01020224,"285"
E00102450,E01020224,"309"
E00102435,E01020225,"342"
E00102444,E01020225,"328"
E00102445,E01020225,"462"
E00102446,E01020225,"266"
E00102434,E01020226,"306"
E00102438,E01020226,"392"
E00102439,E01020226,"348"
E00102440,E01020226,"340"
E00102436,E01020227,"171"
E00102437,E01020227,"313"
E00102441,E01020227,"292"
E00102442,E01020227,"286"
E00102443,E01020227,"320"
E00102451,E01020228,"245"
E00102468,E01020228,"159"
E00102472,E01020228,"216"
E00102473,E01020228,"276"
E00102474,E01020228,"256"
E00102475,E01020228,"239"
E00102476,E01020228,"340"
E00102452,E01020229,"335"
E00102454,E01020229,"807"
E00102457,E01020229,"1,150"
E00102477,E01020229,"344"
E00102478,E01020229,"621"
E00102465,E01020230,"292"
E00102466,E01020230,"261"
E00102467,E01020230,"359"
E00102469,E01020230,"338"
E00102470,E01020230,"284"
E00102471,E01020230,"319"
E00102453,E01020231,"338"
E00102455,E01020231,"423"
E00102458,E01020231,"224"
E00102459,E01020231,"264"
E00102460,E01020231,"308"
E00102456,E01020232,"589"
E00102461,E01020232,"290"
E00102462,E01020232,"397"
E00102463,E01020232,"352"
E00102464,E01020232,"350"
E00102479,E01020233,"201"
E00102489,E01020233,"280"
E00102493,E01020233,"235"
E00102494,E01020233,"261"
E00102495,E01020233,"324"
E00102496,E01020233,"305"
E00102497,E01020233,"222"
E00102486,E01020234,"331"
E00102487,E01020234,"267"
E00102488,E01020234,"259"
E00102490,E01020234,"354"
E00102492,E01020234,"254"
E00102480,E01020235,"335"
E00102481,E01020235,"180"
E00102482,E01020235,"123"
E00102483,E01020235,"166"
E00102484,E01020235,"309"
E00102485,E01020235,"283"
E00102491,E01020235,"339"
E00102499,E01020236,"363"
E00102500,E01020236,"280"
E00102501,E01020236,"299"
E00102506,E01020236,"292"
E00102498,E01020237,"394"
E00102502,E01020237,"238"
E00102503,E01020237,"287"
E00102504,E01020237,"355"
E00102505,E01020237,"358"
E00102507,E01020238,"331"
E00102511,E01020238,"307"
E00102512,E01020238,"311"
E00102513,E01020238,"313"
E00102508,E01020239,"333"
E00102509,E01020239,"270"
E00102510,E01020239,"357"
E00102514,E01020239,"301"
E00102519,E01020240,"260"
E00102521,E01020240,"502"
E00102524,E01020240,"358"
E00102525,E01020240,"335"
E00102526,E01020240,"199"
E00102532,E01020240,"102"
E00102522,E01020241,"263"
E00102523,E01020241,"506"
E00102529,E01020241,"165"
E00102530,E01020241,"538"
E00102531,E01020241,"295"
E00102516,E01020242,"359"
E00102517,E01020242,"1,184"
E00102518,E01020242,"294"
E00102520,E01020242,"311"
E00102515,E01020243,"267"
E00102527,E01020243,"291"
E00102528,E01020243,"314"
E00102533,E01020243,"387"
E00102540,E01020244,"240"
E00102541,E01020244,"258"
E00102542,E01020244,"349"
E00102544,E01020244,"308"
E00102545,E01020244,"251"
E00102534,E01020245,"125"
E00102535,E01020245,"98"
E00102536,E01020245,"324"
E00102537,E01020245,"235"
E00102538,E01020245,"241"
E00102539,E01020245,"232"
E00102543,E01020245,"334"
E00102546,E01020246,"230"
E00102547,E01020246,"294"
E00102548,E01020246,"532"
E00102558,E01020246,"298"
E00102550,E01020247,"345"
E00102553,E01020247,"506"
E00102560,E01020247,"240"
E00102561,E01020247,"288"
E00102562,E01020247,"257"
E00102549,E01020248,"306"
E00102551,E01020248,"455"
E00102552,E01020248,"315"
E00102563,E01020248,"133"
E00102564,E01020248,"311"
E00102565,E01020248,"306"
E00102554,E01020249,"235"
E00102555,E01020249,"257"
E00102556,E01020249,"339"
E00102557,E01020249,"310"
E00102559,E01020249,"250"
E00102567,E01020250,"321"
E00102577,E01020250,"256"
E00102579,E01020250,"375"
E00102581,E01020250,"286"
E00102583,E01020250,"313"
E00102566,E01020251,"449"
E00102568,E01020251,"398"
E00102578,E01020251,"371"
E00102580,E01020251,"297"
E00102569,E01020252,"237"
E00102571,E01020252,"247"
E00102572,E01020252,"753"
E00102582,E01020252,"437"
E00102584,E01020252,"291"
E00102570,E01020253,"312"
E00102573,E01020253,"314"
E00102574,E01020253,"268"
E00102575,E01020253,"303"
E00102576,E01020253,"303"
E00102587,E01020254,"338"
E00102595,E01020254,"257"
E00102596,E01020254,"237"
E00102598,E01020254,"235"
E00102601,E01020254,"308"
E00102585,E01020255,"274"
E00102599,E01020255,"310"
E00102600,E01020255,"230"
E00102602,E01020255,"265"
E00102603,E01020255,"283"
E00102586,E01020256,"291"
E00102592,E01020256,"231"
E00102594,E01020256,"290"
E00102597,E01020256,"691"
E00165902,E01020256,"307"
E00102589,E01020257,"373"
E00102590,E01020257,"293"
E00102591,E01020257,"354"
E00102593,E01020257,"209"
E00102606,E01020258,"369"
E00102607,E01020258,"226"
E00102608,E01020258,"530"
E00102609,E01020258,"419"
E00102610,E01020258,"263"
E00102605,E01020259,"319"
E00102611,E01020259,"261"
E00102612,E01020259,"268"
E00102613,E01020259,"274"
E00102614,E01020260,"178"
E00102615,E01020260,"322"
E00102616,E01020260,"254"
E00102619,E01020260,"295"
E00102620,E01020260,"262"
E00102617,E01020261,"261"
E00102618,E01020261,"214"
E00102621,E01020261,"413"
E00102622,E01020261,"324"
E00102623,E01020262,"234"
E00102624,E01020262,"327"
E00102631,E01020262,"425"
E00102632,E01020262,"363"
E00102625,E01020263,"281"
E00102626,E01020263,"321"
E00102627,E01020263,"302"
E00102628,E01020263,"147"
E00102629,E01020263,"187"
E00102630,E01020263,"323"
E00102633,E01020264,"271"
E00102637,E01020264,"287"
E00102639,E01020264,"440"
E00102640,E01020264,"232"
E00102641,E01020264,"285"
E00102642,E01020265,"207"
E00102643,E01020265,"386"
E00102644,E01020265,"366"
E00102645,E01020265,"276"
E00102646,E01020265,"254"
E00102647,E01020265,"261"
E00102634,E01020266,"357"
E00102635,E01020266,"414"
E00102636,E01020266,"276"
E00102638,E01020266,"291"
E00102648,E01020266,"238"
E00102649,E01020267,"290"
E00102651,E01020267,"290"
E00102653,E01020267,"309"
E00102654,E01020267,"276"
E00102655,E01020267,"330"
E00102650,E01020268,"340"
E00102652,E01020268,"598"
E00102664,E01020268,"310"
E00102665,E01020268,"230"
E00102666,E01020268,"423"
E00102656,E01020269,"162"
E00102657,E01020269,"227"
E00102658,E01020269,"287"
E00102659,E01020269,"341"
E00102660,E01020269,"220"
E00102661,E01020269,"225"
E00102662,E01020269,"169"
E00102663,E01020269,"179"
E00102669,E01020270,"315"
E00102673,E01020270,"279"
E00102674,E01020270,"333"
E00102675,E01020270,"248"
E00102676,E01020270,"243"
E00102677,E01020270,"333"
E00102668,E01020271,"302"
E00102672,E01020271,"334"
E00102680,E01020271,"368"
E00102681,E01020271,"281"
E00102683,E01020271,"304"
E00102667,E01020272,"368"
E00102670,E01020272,"322"
E00102671,E01020272,"349"
E00102678,E01020272,"323"
E00102679,E01020272,"252"
E00102682,E01020272,"264"
E00102685,E01020273,"297"
E00102686,E01020273,"227"
E00102687,E01020273,"320"
E00102689,E01020273,"345"
E00102691,E01020273,"294"
E00102684,E01020274,"176"
E00102688,E01020274,"194"
E00102690,E01020274,"302"
E00102692,E01020274,"367"
E00102693,E01020274,"196"
E00102694,E01020275,"195"
E00102695,E01020275,"167"
E00102696,E01020275,"256"
E00102698,E01020275,"226"
E00102700,E01020275,"230"
E00102702,E01020275,"188"
E00102697,E01020276,"215"
E00102699,E01020276,"280"
E00102701,E01020276,"539"
E00102703,E01020276,"248"
E00102704,E01020276,"258"
E00102706,E01020277,"350"
E00102709,E01020277,"203"
E00102711,E01020277,"329"
E00102715,E01020277,"398"
E00102717,E01020277,"469"
E00102718,E01020277,"356"
E00102705,E01020278,"255"
E00102713,E01020278,"514"
E00102716,E01020278,"355"
E00102719,E01020278,"142"
E00102720,E01020278,"390"
E00102708,E01020279,"379"
E00102710,E01020279,"297"
E00102712,E01020279,"333"
E00102714,E01020279,"295"
E00165931,E01020279,"712"
E00165932,E01020279,"196"
E00165933,E01020279,"418"
E00165934,E01020279,"261"
E00102728,E01020280,"274"
E00102730,E01020280,"292"
E00102731,E01020280,"251"
E00102732,E01020280,"224"
E00102733,E01020280,"299"
E00102734,E01020280,"220"
E00102735,E01020280,"356"
E00102736,E01020280,"310"
E00102721,E01020281,"297"
E00102722,E01020281,"476"
E00102726,E01020281,"252"
E00102727,E01020281,"497"
E00165938,E01020281,"335"
E00165940,E01020281,"253"
E00102724,E01020282,"261"
E00102725,E01020282,"339"
E00102729,E01020282,"314"
E00102737,E01020282,"283"
E00102738,E01020282,"287"
E00102739,E01020282,"158"
E00102741,E01020283,"259"
E00102743,E01020283,"250"
E00102752,E01020283,"957"
E00102754,E01020283,"206"
E00102755,E01020283,"531"
E00102740,E01020284,"477"
E00102745,E01020284,"381"
E00102746,E01020284,"295"
E00102747,E01020284,"378"
E00102749,E01020284,"536"
E00102742,E01020285,"474"
E00102744,E01020285,"356"
E00102748,E01020285,"314"
E00102750,E01020285,"313"
E00102751,E01020285,"351"
E00102753,E01020285,"248"
E00102756,E01020286,"255"
E00102757,E01020286,"318"
E00102758,E01020286,"360"
E00102759,E01020286,"312"
E00102760,E01020286,"328"
E00102761,E01020286,"179"
E00102762,E01020287,"183"
E00102763,E01020287,"266"
E00102764,E01020287,"174"
E00102765,E01020287,"369"
E00102766,E01020287,"210"
E00102767,E01020287,"393"
E00102768,E01020288,"245"
E00102769,E01020288,"206"
E00102770,E01020288,"288"
E00102771,E01020288,"215"
E00102772,E01020288,"417"
E00102773,E01020288,"230"
E00102774,E01020289,"312"
E00102775,E01020289,"240"
E00102776,E01020289,"358"
E00102777,E01020289,"187"
E00102778,E01020289,"251"
E00102779,E01020289,"280"
E00102780,E01020290,"321"
E00102781,E01020290,"370"
E00102782,E01020290,"382"
E00102783,E01020290,"194"
E00102784,E01020290,"306"
E00102785,E01020290,"136"
E00102786,E01020291,"254"
E00102787,E01020291,"479"
E00102788,E01020291,"251"
E00102789,E01020291,"236"
E00102795,E01020291,"288"
E00102796,E01020291,"206"
E00102790,E01020292,"318"
E00102791,E01020292,"386"
E00102792,E01020292,"362"
E00102793,E01020292,"313"
E00102794,E01020292,"254"
E00102802,E01020293,"294"
E00102803,E01020293,"538"
E00102804,E01020293,"267"
E00102805,E01020293,"294"
E00102806,E01020293,"450"
E00102807,E01020293,"270"
E00102808,E01020293,"369"
E00102797,E01020294,"397"
E00102798,E01020294,"328"
E00102799,E01020294,"847"
E00102800,E01020294,"282"
E00102801,E01020294,"359"
E00102809,E01020295,"493"
E00102810,E01020295,"367"
E00102811,E01020295,"360"
E00102812,E01020295,"448"
E00102813,E01020296,"285"
E00102814,E01020296,"409"
E00102815,E01020296,"275"
E00102816,E01020296,"214"
E00102817,E01020296,"428"
E00102818,E01020297,"322"
E00102820,E01020297,"181"
E00102821,E01020297,"297"
E00102828,E01020297,"180"
E00102832,E01020297,"260"
E00102835,E01020297,"217"
E00102819,E01020298,"231"
E00102824,E01020298,"382"
E00102825,E01020298,"319"
E00102826,E01020298,"302"
E00102836,E01020298,"284"
E00165935,E01020298,"168"
E00165936,E01020298,"266"
E00165937,E01020298,"198"
E00102823,E01020299,"265"
E00102827,E01020299,"269"
E00102829,E01020299,"202"
E00102830,E01020299,"195"
E00102831,E01020299,"296"
E00102833,E01020299,"285"
E00102834,E01020299,"311"
E00102837,E01020300,"372"
E00102838,E01020300,"329"
E00102839,E01020300,"346"
E00102840,E01020300,"294"
E00102841,E01020300,"343"
E00102842,E01020300,"264"
E00102843,E01020301,"457"
E00102844,E01020301,"355"
E00102845,E01020301,"223"
E00102847,E01020301,"375"
E00165929,E01020301,"271"
E00165930,E01020301,"390"
E00102848,E01020302,"489"
E00102849,E01020302,"351"
E00102850,E01020302,"256"
E00102851,E01020302,"400"
E00102852,E01020302,"392"
E00102853,E01020303,"480"
E00102854,E01020303,"275"
E00102855,E01020303,"388"
E00102856,E01020303,"309"
E00102857,E01020303,"251"
E00102860,E01020304,"648"
E00102866,E01020304,"317"
E00102867,E01020304,"263"
E00102870,E01020304,"257"
E00102875,E01020304,"276"
E00102858,E01020305,"303"
E00102868,E01020305,"333"
E00102873,E01020305,"282"
E00102874,E01020305,"264"
E00102861,E01020306,"367"
E00102864,E01020306,"405"
E00102869,E01020306,"338"
E00102871,E01020306,"277"
E00102859,E01020307,"227"
E00102862,E01020307,"447"
E00102863,E01020307,"299"
E00102865,E01020307,"301"
E00102872,E01020307,"449"
E00102876,E01020308,"407"
E00102877,E01020308,"559"
E00102878,E01020308,"311"
E00102879,E01020308,"281"
E00102880,E01020308,"298"
E00102881,E01020309,"347"
E00102882,E01020309,"554"
E00102883,E01020309,"127"
E00102884,E01020309,"466"
E00102885,E01020309,"323"
E00102886,E01020310,"349"
E00102887,E01020310,"173"
E00102888,E01020310,"385"
E00102889,E01020310,"521"
E00102890,E01020310,"293"
E00102891,E01020310,"321"
E00102892,E01020310,"338"
E00102893,E01020311,"201"
E00102894,E01020311,"304"
E00102895,E01020311,"356"
E00102896,E01020311,"321"
E00102897,E01020311,"258"
E00102898,E01020311,"304"
E00102899,E01020311,"465"
E00102900,E01020312,"353"
E00102901,E01020312,"223"
E00102903,E01020312,"432"
E00102904,E01020312,"186"
E00102909,E01020312,"331"
E00102902,E01020313,"317"
E00102905,E01020313,"336"
E00102906,E01020313,"293"
E00102907,E01020313,"261"
E00102908,E01020313,"234"
E00102910,E01020314,"501"
E00102911,E01020314,"325"
E00102912,E01020314,"354"
E00102913,E01020314,"165"
E00102914,E01020314,"420"
E00102916,E01020315,"347"
E00102920,E01020315,"154"
E00102921,E01020315,"147"
E00102922,E01020315,"287"
E00102923,E01020315,"327"
E00102924,E01020315,"294"
E00102915,E01020316,"368"
E00102917,E01020316,"296"
E00102918,E01020316,"128"
E00102919,E01020316,"212"
E00102925,E01020316,"230"
E00102926,E01020316,"331"
E00102927,E01020316,"326"
E00102928,E01020317,"214"
E00102929,E01020317,"420"
E00102930,E01020317,"207"
E00102931,E01020317,"328"
E00102932,E01020317,"181"
E00102933,E01020318,"242"
E00102934,E01020318,"311"
E00102935,E01020318,"428"
E00102936,E01020318,"268"
E00102937,E01020318,"286"
E00102938,E01020319,"283"
E00102939,E01020319,"288"
E00102940,E01020319,"213"
E00102941,E01020319,"480"
E00102942,E01020319,"403"
E00102943,E01020320,"279"
E00102944,E01020320,"393"
E00102945,E01020320,"219"
E00102946,E01020320,"194"
E00102947,E01020320,"148"
E00102948,E01020320,"309"
E00102949,E01020320,"313"
E00102950,E01020321,"263"
E00102951,E01020321,"441"
